MD,Match_ID,Player,Squad,#,Nation,Age_Years,Age_Days,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Passes_Cmp,Passes_Att,Passes_Cmp%,Passes_PrgP,Carries,Carries_PrgC,Take-Ons_Att,Take-Ons_Succ,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,xA,KP,1/3,PPA,CrsPA,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_TotDist,Carries_PrgDist,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Rec,PrgR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%
7,115,Timi Elšnik,Red Star Belgrade,21,SVN,26,267,"DM,LB",90,0,0,0,0,2,2,0,0,93,6,2,1,0.1,0.1,0.3,9,0,63,77,81.8,9,60,4,2,2,1139,467,25,30,83.3,28,33,84.8,8,11,72.7,0.3,4,4,2,1,65,12,3,0,0,10,3,5,1,4,0,63,0,0,2,2,4,0,3,4,75.0,1,1,0,2,8,2,2,1,18,49,27,2,100.0,0,0.0,290,157,3,0,0,1,54,3,0,2,2,0,10,2,0,0,0,10,1,2,33.3
7,115,Uroš Spajić,Red Star Belgrade,5,SRB,31,343,CB,90,0,0,0,0,1,0,0,0,80,2,2,1,0.0,0.0,0.0,0,0,62,64,96.9,0,52,0,0,0,1234,338,15,15,100.0,40,41,97.6,7,8,87.5,0.0,0,3,0,0,59,5,4,0,0,0,1,0,0,0,0,62,0,0,0,2,0,0,2,2,100.0,0,1,0,2,4,5,0,9,38,38,4,2,,0,,240,142,0,0,1,0,54,0,0,2,2,0,0,0,0,0,0,6,3,3,50.0
7,115,Armando Obispo,PSV Eindhoven,4,NED,25,322,AM,5,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,1,0,0,0,0,0,0,0,,0,0,,0,1,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,2,0,2,2,1,0,0,,0,,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
7,115,Guus Til,PSV Eindhoven,20,NED,27,30,AM,85,0,1,0,0,3,1,0,0,36,2,1,0,0.1,0.1,0.1,3,0,20,26,76.9,3,17,1,1,0,258,45,11,14,78.6,8,9,88.9,0,0,,0.2,2,0,0,0,25,1,0,0,0,0,0,0,0,0,0,20,0,0,2,1,0,1,2,2,100.0,0,0,0,1,3,1,0,1,4,15,17,7,0.0,1,100.0,97,52,2,1,0,1,24,5,0,2,0,1,0,2,0,0,0,3,1,1,50.0
7,115,Jerdy Schouten,PSV Eindhoven,22,NED,28,9,DM,90,0,0,0,0,1,0,0,0,41,2,0,0,0.1,0.1,0.0,0,0,25,31,80.6,3,19,0,1,0,429,164,12,12,100.0,6,7,85.7,4,7,57.1,0.0,0,2,1,0,30,1,1,0,0,0,0,0,0,0,0,25,0,0,1,1,1,0,1,2,50.0,1,0,0,0,2,3,0,5,12,24,5,1,0.0,1,100.0,80,36,0,0,0,0,25,0,0,0,2,0,0,1,0,0,0,3,1,2,33.3
7,115,Joey Veerman,PSV Eindhoven,23,NED,26,63,DM,90,0,2,0,0,2,1,0,0,58,3,0,1,0.1,0.1,0.4,7,3,35,45,77.8,6,23,0,1,1,840,416,12,12,100.0,10,13,76.9,12,17,70.6,0.5,3,3,2,0,33,12,5,0,1,8,0,7,2,4,0,35,0,1,1,0,2,1,1,1,100.0,0,0,1,0,3,4,0,5,16,27,17,2,100.0,0,0.0,126,39,1,0,1,0,24,0,0,0,0,0,8,1,0,0,0,8,0,1,0.0
7,115,Johan Bakayoko,PSV Eindhoven,11,BEL,21,276,RW,85,0,0,0,0,1,0,0,0,41,0,0,1,0.0,0.0,0.0,1,1,23,30,76.7,1,28,6,9,4,270,55,17,20,85.0,3,5,60.0,1,1,100.0,0.0,1,0,0,0,29,1,0,0,0,2,1,0,0,0,0,23,0,2,0,0,0,0,0,2,0.0,2,0,1,0,0,2,0,1,6,18,17,1,44.4,4,44.4,350,155,3,1,1,1,28,6,0,1,1,0,2,0,0,0,0,3,0,0,
7,115,Luuk de Jong,PSV Eindhoven,9,NED,34,147,FW,90,2,0,0,0,3,2,0,0,42,4,0,0,0.4,0.4,0.1,4,1,19,28,67.9,3,25,1,2,0,266,58,9,14,64.3,7,10,70.0,1,1,100.0,0.1,2,2,0,0,26,2,0,0,0,0,0,0,0,0,0,19,0,0,3,3,0,1,0,3,0.0,3,0,0,0,4,0,0,0,6,19,18,5,0.0,2,100.0,119,56,1,0,4,2,35,3,0,2,4,0,0,3,0,0,0,6,6,9,40.0
7,115,Mauro Júnior,PSV Eindhoven,17,BRA,25,260,LB,90,0,0,0,0,0,0,0,0,47,2,2,2,0.0,0.0,0.0,0,0,29,36,80.6,1,28,0,2,1,436,112,12,13,92.3,14,16,87.5,1,4,25.0,0.0,0,2,0,0,33,3,0,0,1,2,3,0,0,0,0,29,0,0,2,2,0,0,2,3,66.7,1,1,1,2,4,2,0,7,20,22,5,0,50.0,1,50.0,177,86,1,0,3,1,28,4,0,0,0,0,2,2,0,0,0,5,1,0,100.0
7,115,Noa Lang,PSV Eindhoven,10,NED,25,218,LW,73,0,0,0,0,0,0,0,0,31,5,2,0,0.0,0.0,0.0,3,0,15,18,83.3,2,16,2,0,0,289,81,5,6,83.3,8,8,100.0,1,1,100.0,0.0,1,2,0,0,17,0,0,0,0,1,0,0,0,0,0,15,1,1,2,3,2,0,3,4,75.0,1,0,0,2,7,2,0,4,9,16,6,2,,0,,159,65,1,0,3,1,14,1,0,0,0,0,1,2,0,0,0,2,0,0,
7,115,Olivier Boscagli,PSV Eindhoven,18,FRA,27,64,CB,90,0,0,0,0,2,0,0,0,55,0,0,2,0.0,0.0,0.0,0,0,34,41,82.9,0,30,0,0,0,679,273,11,14,78.6,16,16,100.0,6,8,75.0,0.0,0,1,0,0,40,1,0,0,0,0,0,0,0,0,0,34,0,3,0,0,0,0,0,0,,0,2,0,0,0,8,1,13,30,22,3,0,,0,,96,56,0,0,0,0,34,0,0,2,1,0,0,0,0,0,0,3,2,1,66.7
7,115,Ricardo Pepi,PSV Eindhoven,14,USA,22,12,RW,5,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,1,0,5,5,100.0,0,6,0,1,1,69,3,2,2,100.0,3,3,100.0,0,0,,0.1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,1,1,3,2,1,100.0,0,0.0,29,4,0,0,1,0,5,3,0,0,0,0,0,0,0,0,0,1,0,0,
7,115,Richy Ledezma,PSV Eindhoven,37,USA,24,137,RB,77,0,0,0,0,0,0,0,0,55,2,3,0,0.0,0.0,0.0,1,0,34,43,79.1,2,26,0,0,0,579,182,17,19,89.5,13,15,86.7,3,6,50.0,0.0,1,1,1,0,34,9,2,0,0,0,7,0,0,0,0,34,0,2,2,2,0,0,1,3,33.3,2,0,0,3,5,3,0,4,23,23,9,0,,0,,102,25,0,0,1,0,30,2,0,1,0,0,0,2,0,0,0,2,0,1,0.0
7,115,Rick Karsdorp,PSV Eindhoven,2,NED,29,345,RB,13,0,0,0,0,0,0,0,0,10,0,2,0,0.0,0.0,0.0,0,0,5,6,83.3,0,2,1,0,0,76,56,3,3,100.0,1,2,50.0,1,1,100.0,0.1,0,0,1,1,5,1,0,0,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,,0,0,0,2,2,1,0,4,5,3,2,0,,0,,11,4,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,
7,115,Ryan Flamingo,PSV Eindhoven,6,NED,22,21,CB,49,1,0,0,0,1,1,0,1,42,0,0,0,0.1,0.1,0.1,2,0,37,38,97.4,4,35,0,0,0,632,186,13,13,100.0,19,19,100.0,3,4,75.0,0.0,1,2,1,0,38,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,,0,0,0,0,0,3,0,4,21,20,2,1,,0,,177,93,0,0,0,0,32,0,0,3,0,0,0,0,0,0,0,3,0,0,
7,115,Walter Benítez,PSV Eindhoven,1,ARG,32,2,GK,90,0,0,0,0,0,0,0,0,50,0,0,0,0.0,0.0,0.0,0,0,32,45,71.1,0,28,0,0,0,1063,851,4,4,100.0,15,15,100.0,13,26,50.0,0.0,0,1,0,0,34,11,3,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,41,50,0,0,0,,0,,145,91,0,0,0,0,23,0,0,0,1,0,0,0,0,0,0,1,1,0,100.0
7,115,Wessel Kuhn,PSV Eindhoven,36,NED,18,127,LW,17,0,0,0,0,0,0,0,0,4,0,0,1,0.0,0.0,0.0,0,0,1,2,50.0,1,1,0,0,0,42,21,0,1,0.0,0,0,,1,1,100.0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,1,0,0,1,0,1,3,1,0,0,,0,,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,116,Alen Mustafić,Slovan Bratislava,20,BIH,25,200,DM,10,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,4,5,80.0,0,3,0,0,0,69,21,2,3,66.7,2,2,100.0,0,0,,0.0,0,1,0,0,4,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,5,0,0,,0,,5,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,
7,116,Artur Gajdoš,Slovan Bratislava,26,SVK,21,1,LB,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,116,César Blackman,Slovan Bratislava,28,PAN,26,294,RB,88,0,0,0,0,0,0,0,0,48,5,2,0,0.0,0.0,0.0,2,0,23,33,69.7,0,23,1,2,1,218,43,14,15,93.3,4,8,50.0,0,3,0.0,0.0,0,1,0,0,25,8,0,0,0,1,8,0,0,0,0,23,0,1,5,2,2,1,3,3,100.0,0,0,0,2,7,6,0,5,26,13,9,1,50.0,1,50.0,112,50,0,1,3,0,22,3,0,0,0,1,1,5,0,0,0,1,0,1,0.0
7,116,Dominik Takáč,Slovan Bratislava,71,SVK,26,9,GK,90,0,0,0,0,0,0,0,0,46,0,0,0,0.0,0.0,0.0,1,0,33,41,80.5,0,23,0,0,0,842,506,8,8,100.0,16,17,94.1,9,16,56.3,0.0,0,0,0,0,25,16,6,0,1,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,35,46,0,0,0,,0,,106,60,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0,2,1,0,100.0
7,116,Dávid Strelec,Slovan Bratislava,13,SVK,23,292,FW,90,0,0,0,0,0,0,0,0,36,1,2,1,0.0,0.0,0.0,1,0,10,24,41.7,1,17,1,2,0,111,30,7,12,58.3,3,6,50.0,0,0,,0.0,0,2,0,0,18,4,1,0,0,0,0,0,0,0,0,10,2,2,1,0,1,0,0,1,0.0,1,1,0,2,3,3,0,4,5,24,7,1,0.0,2,100.0,109,15,0,0,5,1,18,4,0,1,1,1,0,1,0,0,0,3,4,1,80.0
7,116,Guram Kashia,Slovan Bratislava,4,GEO,37,201,CB,90,0,0,0,0,0,0,1,0,66,2,2,1,0.0,0.0,0.0,0,0,35,48,72.9,4,35,0,0,0,608,301,16,18,88.9,13,16,81.3,5,10,50.0,0.0,0,2,0,0,47,1,1,0,0,0,0,0,0,0,0,35,0,2,0,1,1,0,1,5,20.0,4,1,0,2,4,11,0,13,43,23,1,0,,0,,90,15,0,0,2,0,34,0,0,1,0,0,0,0,0,0,0,4,1,2,33.3
7,116,Idjessi Metsoko,Slovan Bratislava,93,FRA,22,313,LW,21,1,0,0,0,1,1,0,0,9,0,0,0,0.4,0.4,0.0,0,0,5,7,71.4,0,6,1,0,0,45,3,5,6,83.3,0,0,,0,0,,0.0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,5,4,2,,0,,42,19,0,1,1,0,7,2,0,0,1,0,0,0,0,0,0,0,2,0,100.0
7,116,Jurij Medvedev,Slovan Bratislava,17,,28,217,RB,2,0,0,0,0,0,0,0,0,4,0,0,1,0.0,0.0,0.0,0,0,0,1,0.0,0,1,0,0,0,0,0,0,0,,0,1,0.0,0,0,,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,3,1,0,0,,0,,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
7,116,Kenan Bajrić,Slovan Bratislava,12,SVN,30,32,DM,90,0,0,0,0,0,0,0,0,39,3,1,2,0.0,0.0,0.0,0,0,18,26,69.2,1,18,0,0,0,316,164,9,11,81.8,7,10,70.0,2,4,50.0,0.0,0,1,0,0,22,4,0,0,0,1,4,0,0,0,0,18,0,0,3,3,0,0,1,1,100.0,0,1,1,1,4,3,0,6,23,11,5,0,,0,,31,11,0,0,0,0,18,1,0,4,1,0,1,3,0,0,0,3,3,0,100.0
7,116,Kevin Wimmer,Slovan Bratislava,6,AUT,32,67,CB,90,0,0,0,0,1,0,0,0,65,4,2,4,0.1,0.1,0.0,0,0,36,47,76.6,2,39,1,1,1,626,202,16,18,88.9,17,19,89.5,2,8,25.0,0.0,0,1,0,0,44,3,2,0,0,1,1,0,0,0,0,36,0,0,4,3,1,0,2,2,100.0,0,3,1,2,6,6,0,11,31,28,7,0,100.0,0,0.0,243,139,1,0,1,0,36,0,0,0,2,0,1,4,0,0,0,5,0,1,0.0
7,116,Kyriakos Savvidis,Slovan Bratislava,88,GRE,29,215,DM,80,0,0,0,0,0,0,1,0,44,1,1,1,0.0,0.0,0.0,2,0,23,32,71.9,4,19,0,0,0,297,122,13,17,76.5,8,11,72.7,0,0,,0.0,0,2,0,0,31,1,1,0,0,0,0,0,0,0,0,23,0,3,1,0,1,0,0,0,,0,1,0,1,2,3,0,5,15,26,3,0,,0,,96,56,1,0,0,1,20,1,0,0,2,0,0,1,0,0,0,6,3,0,100.0
7,116,Marko Tolić,Slovan Bratislava,10,CRO,28,200,AM,90,0,0,0,0,0,0,0,0,62,4,1,3,0.0,0.0,0.1,1,0,34,52,65.4,6,34,1,2,1,650,236,16,18,88.9,9,15,60.0,7,10,70.0,0.0,1,4,1,0,47,5,4,0,0,1,0,0,0,0,0,34,0,5,2,0,3,1,1,2,50.0,1,0,3,1,5,2,0,3,14,38,10,0,50.0,1,50.0,101,37,1,0,2,1,35,0,0,1,0,0,1,2,0,0,0,8,1,0,100.0
7,116,Nino Marcelli,Slovan Bratislava,18,SVK,19,237,"LW,LB",88,0,0,0,0,2,0,0,0,37,1,1,1,0.1,0.1,0.0,2,0,21,28,75.0,2,31,4,4,3,342,50,8,12,66.7,10,10,100.0,1,1,100.0,0.0,1,2,1,0,26,1,0,0,0,0,1,0,0,0,0,21,1,0,1,1,0,0,1,2,50.0,1,0,1,1,2,2,0,2,12,16,9,3,75.0,1,25.0,248,150,1,1,1,1,26,3,0,1,2,0,0,1,0,0,0,6,0,2,0.0
7,116,Róbert Mak,Slovan Bratislava,21,SVK,33,319,RW,69,0,0,0,0,0,0,0,0,25,0,0,0,0.0,0.0,0.0,0,0,10,17,58.8,0,18,1,2,0,109,10,6,7,85.7,2,3,66.7,0,3,0.0,0.0,0,0,0,0,13,4,0,0,0,4,0,4,4,0,0,10,0,1,0,0,0,0,0,0,,0,0,0,0,0,2,0,4,9,4,12,1,0.0,2,100.0,90,25,1,1,2,2,16,6,0,2,1,0,4,0,0,0,0,4,0,0,
7,116,Tigran Barseghyan,Slovan Bratislava,11,ARM,31,121,RW,20,0,1,0,0,2,1,1,0,10,0,0,1,0.1,0.1,0.4,3,2,5,6,83.3,2,5,3,1,1,73,43,3,3,100.0,2,3,66.7,0,0,,0.1,1,1,1,0,5,1,0,1,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,,0,0,1,0,0,1,0,1,2,3,5,2,100.0,0,0.0,50,49,0,1,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,
7,116,Zuberu Sharani,Slovan Bratislava,23,GHA,25,14,LB,70,0,0,0,0,0,0,0,0,39,1,1,3,0.0,0.0,0.0,0,0,18,25,72.0,0,17,0,1,0,215,56,12,13,92.3,5,10,50.0,0,1,0.0,0.0,0,0,0,0,21,4,0,0,0,2,4,0,0,0,0,18,0,0,1,0,1,0,0,1,0.0,1,0,3,1,2,8,0,6,17,15,8,0,0.0,1,100.0,68,17,1,0,0,0,17,1,0,0,1,0,2,1,0,0,0,2,0,1,0.0
7,116,Alexander Nübel,Stuttgart,33,GER,28,113,GK,90,0,0,0,0,0,0,0,0,33,0,0,0,0.0,0.0,0.0,0,0,18,33,54.5,0,22,0,0,0,520,454,7,7,100.0,6,9,66.7,5,16,31.3,0.0,0,0,0,0,27,5,3,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,26,32,1,0,0,,0,,103,76,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
7,116,Ameen Al-Dakhil,Stuttgart,2,BEL,22,321,CM,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
7,116,Angelo Stiller,Stuttgart,6,GER,23,292,CM,90,0,0,0,0,0,0,0,0,102,2,3,4,0.0,0.0,0.1,6,0,69,91,75.8,13,46,0,1,1,1192,427,33,37,89.2,26,32,81.3,8,16,50.0,0.5,2,7,2,0,80,10,1,2,0,10,0,8,6,0,0,69,1,2,1,0,2,0,0,0,,0,0,4,3,5,1,0,1,7,63,33,4,100.0,0,0.0,198,75,3,0,1,1,69,4,0,1,0,0,10,1,0,0,0,8,0,1,0.0
7,116,Anthony Rouault,Stuttgart,29,FRA,23,237,CB,90,0,0,0,0,0,0,1,0,52,0,1,1,0.0,0.0,0.3,1,0,40,47,85.1,2,35,0,0,0,720,312,16,18,88.9,19,22,86.4,4,6,66.7,0.2,2,4,0,0,46,1,1,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,1,0.0,1,1,0,1,1,2,0,5,24,26,2,1,,0,,130,92,0,0,0,0,35,1,0,2,0,0,0,0,0,0,0,5,0,5,0.0
7,116,Chris Führich,Stuttgart,27,GER,27,12,LM,90,0,0,0,0,2,1,0,0,80,2,1,3,0.1,0.1,0.4,4,0,49,65,75.4,11,52,8,6,2,707,277,31,33,93.9,14,18,77.8,2,10,20.0,0.7,2,6,5,1,54,11,0,0,0,11,2,9,7,0,0,49,0,2,2,0,1,1,2,3,66.7,1,0,3,1,3,1,0,0,4,29,47,5,33.3,4,66.7,303,168,4,2,3,0,48,11,0,0,0,1,11,2,0,0,0,3,0,0,
7,116,Deniz Undav,Stuttgart,26,GER,28,186,FW,69,0,1,0,0,2,0,1,0,31,0,1,1,0.3,0.3,0.7,3,1,14,22,63.6,4,25,3,1,1,201,73,8,11,72.7,5,7,71.4,0,0,,0.6,3,2,2,0,22,0,0,0,0,0,0,0,0,0,0,14,0,2,0,0,0,0,0,1,0.0,1,0,1,1,1,0,0,0,0,11,20,7,100.0,0,0.0,115,73,1,3,3,2,25,6,0,0,0,1,0,0,0,0,0,2,0,1,0.0
7,116,Enzo Millot,Stuttgart,8,FRA,22,188,FW,89,0,0,0,0,2,1,0,0,46,0,1,1,0.4,0.4,0.1,5,1,30,34,88.2,6,32,3,5,1,397,110,16,17,94.1,13,13,100.0,0,2,0.0,0.3,2,2,2,0,33,1,0,1,0,0,0,1,0,0,0,30,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,2,24,20,3,20.0,4,80.0,167,79,1,1,1,5,41,8,0,2,1,0,0,0,0,0,0,6,0,0,
7,116,Ermedin Demirović,Stuttgart,9,BIH,26,302,FW,21,0,0,0,0,2,1,0,0,10,0,0,0,0.5,0.5,0.0,2,0,7,7,100.0,1,9,1,1,1,87,27,6,6,100.0,1,1,100.0,0,0,,0.0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,6,4,2,100.0,0,0.0,51,33,0,1,1,0,8,2,0,1,1,0,0,0,0,0,0,2,0,2,0.0
7,116,Fabian Rieder,Stuttgart,32,SUI,22,340,RM,21,1,0,0,0,2,1,0,0,13,0,0,0,0.6,0.6,0.0,0,0,8,10,80.0,2,7,1,0,0,100,45,6,6,100.0,2,3,66.7,0,0,,0.0,0,2,0,0,10,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,6,6,2,,0,,22,10,0,1,1,1,8,3,0,0,0,0,1,0,0,0,0,1,1,0,100.0
7,116,Jamie Leweling,Stuttgart,18,GER,23,330,RM,69,2,0,0,0,6,2,0,0,48,1,1,1,1.3,1.3,0.0,0,0,22,37,59.5,1,35,4,1,1,316,53,14,17,82.4,7,9,77.8,0,2,0.0,0.0,0,0,1,0,37,0,0,0,0,4,0,0,0,0,0,22,0,7,1,1,0,0,1,2,50.0,1,0,1,1,2,1,0,2,6,14,29,8,100.0,0,0.0,232,75,4,1,0,1,33,9,0,0,0,1,4,1,0,0,0,5,0,0,
7,116,Josha Vagnoman,Stuttgart,4,GER,24,41,RB,89,0,0,0,0,0,0,0,0,43,3,0,1,0.0,0.0,0.0,2,0,32,36,88.9,0,23,1,0,0,419,134,23,24,95.8,7,9,77.8,1,2,50.0,0.0,0,3,0,0,35,1,0,0,0,2,1,0,0,0,0,32,0,0,3,3,0,0,2,2,100.0,0,0,1,0,3,2,0,2,15,23,6,1,,0,,77,29,0,0,1,0,22,1,0,1,1,0,2,3,0,0,0,8,2,2,50.0
7,116,Julian Chabot,Stuttgart,24,GER,26,344,CB,90,0,0,0,0,0,0,0,0,70,2,1,1,0.0,0.0,0.0,6,1,48,64,75.0,5,37,0,0,0,850,436,19,25,76.0,24,30,80.0,4,7,57.1,0.0,0,6,1,0,59,4,2,0,0,0,0,0,0,0,0,48,1,0,2,2,0,0,1,2,50.0,1,0,1,1,3,3,0,5,31,41,0,0,,0,,189,50,0,0,2,1,38,0,0,1,2,0,0,2,0,0,0,7,2,3,40.0
7,116,Leonidas Stergiou,Stuttgart,20,SUI,22,324,RB,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,116,Maximilian Mittelstädt,Stuttgart,7,GER,27,309,LB,90,0,1,0,0,1,1,0,0,78,2,1,2,0.4,0.4,0.7,6,2,55,67,82.1,6,44,1,1,1,900,322,34,38,89.5,16,21,76.2,5,6,83.3,0.3,3,3,5,2,53,14,2,0,0,7,11,1,0,1,0,55,0,1,1,0,1,1,1,1,100.0,0,0,2,1,3,3,0,1,14,35,33,4,100.0,0,0.0,185,58,3,0,1,2,45,9,0,1,4,0,7,1,0,0,0,9,1,0,100.0
7,116,Pascal Stenzel,Stuttgart,15,GER,28,307,FW,1,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,2,0,1,0,8,0,1,2,50.0,0,0,,0,0,,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,3,0,0.0,1,100.0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,
7,116,Yannik Keitel,Stuttgart,5,GER,24,341,CM,80,0,0,0,0,4,0,1,0,51,2,0,0,0.1,0.1,0.0,0,0,33,41,80.5,5,26,0,0,0,460,153,20,22,90.9,12,14,85.7,0,3,0.0,0.1,0,3,1,1,40,1,1,0,1,2,0,0,0,0,0,33,0,0,1,1,1,0,1,3,33.3,2,0,0,0,2,0,0,1,9,31,11,3,,0,,82,19,0,0,3,0,33,1,0,4,0,0,2,1,0,0,0,2,1,1,50.0
7,117,Charalambos Lykogiannis,Bologna,22,GRE,31,91,LB,90,0,0,0,0,1,0,0,0,66,1,0,1,0.0,0.0,0.5,7,1,39,59,66.1,4,30,2,1,0,854,413,14,17,82.4,18,22,81.8,7,15,46.7,0.9,1,6,1,0,37,21,3,0,2,11,13,5,0,5,0,39,1,1,1,1,0,0,1,3,33.3,2,0,1,0,1,3,0,1,17,19,31,3,0.0,1,100.0,130,62,2,1,0,0,33,3,0,0,2,0,11,1,0,0,0,3,2,0,100.0
7,117,Dan Ndoye,Bologna,11,SUI,24,88,"LM,LW",90,0,0,0,0,5,0,0,0,47,3,3,1,0.6,0.6,0.0,0,0,17,25,68.0,4,32,8,8,3,272,46,12,14,85.7,3,5,60.0,2,2,100.0,0.0,0,0,0,0,22,2,1,0,0,1,1,0,0,0,0,17,1,2,2,2,1,0,3,4,75.0,1,0,1,3,6,0,0,1,5,20,24,8,37.5,4,50.0,288,179,2,4,3,3,33,2,0,1,5,1,1,2,0,0,0,4,2,1,66.7
7,117,Emil Holm,Bologna,2,SWE,24,253,RB,90,0,0,0,0,0,0,1,0,49,5,2,1,0.0,0.0,0.0,2,0,27,37,73.0,1,20,3,0,0,532,178,10,13,76.9,14,18,77.8,3,4,75.0,0.0,1,1,2,1,27,10,0,0,0,3,10,0,0,0,0,27,0,2,4,2,2,1,2,2,100.0,0,0,1,2,7,2,0,1,14,25,12,2,,0,,164,69,1,1,1,0,17,2,0,2,2,1,3,4,0,1,0,6,3,4,42.9
