MD,Match_ID,Player,Squad,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Passes_Cmp,Passes_Att,Passes_Cmp%,Passes_PrgP,Carries_Carries,Carries_PrgC,Take-Ons_Att,Take-Ons_Succ,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%
1,16,Otar Kiteishvili,Sturm Graz,10.0,ge GEO,LM,28-177,77,0,0,0,0,1,1,0,0,46,0,0,1,0.0,0.0,0.0,3,0,33,41,80.5,7,33,2,2,2,0,3,2,0,1,0,0,0,0,7,1,0,100.0
1,16,Seedy Jatta,Sturm Graz,20.0,no NOR,FW,21-185,59,0,0,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.0,0,0,5,10,50.0,1,7,2,0,0,0,2,1,2,1,0,0,0,0,1,1,2,33.3
1,16,Tomi Horvat,Sturm Graz,19.0,si SVN,RM,25-179,45,0,0,0,0,2,0,1,0,19,2,1,0,0.1,0.1,0.0,1,0,8,10,80.0,1,12,0,1,0,0,1,1,0,1,0,0,0,0,2,0,2,0.0
1,16,William Vick,Sturm Graz,15.0,dk DEN,"AM,FW,LM",21-202,90,0,0,0,0,3,1,0,0,27,0,0,2,0.3,0.3,0.1,3,0,10,13,76.9,1,16,0,1,0,0,0,0,1,2,0,0,0,0,3,0,1,0.0
1,17,Aleksandr Golovin,Monaco,10.0,ru RUS,"DM,CM",28-112,45,0,0,0,0,0,0,0,0,39,0,0,0,0.0,0.0,0.1,5,0,28,36,77.8,5,25,0,2,1,0,0,1,0,4,0,0,0,0,2,0,0,
1,17,Breel Embolo,Monaco,36.0,ch SUI,FW,27-218,58,0,0,0,0,2,2,0,0,11,0,0,0,0.2,0.2,0.0,0,0,7,8,87.5,1,4,0,1,1,0,1,2,2,0,0,0,0,0,1,0,2,0.0
1,17,Caio Henrique Oliveira Silva,Monaco,12.0,br BRA,"LM,LW",27-050,21,0,0,0,0,0,0,0,0,18,0,0,0,0.0,0.0,0.0,1,0,11,17,64.7,1,6,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,
1,17,Christian Mawissa,Monaco,13.0,fr FRA,LB,19-154,3,0,0,0,0,0,0,1,0,6,0,0,0,0.0,0.0,0.0,0,0,5,5,100.0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
1,17,Denis Zakaria,Monaco,6.0,ch SUI,"DM,CM",27-304,90,0,0,0,0,0,0,0,0,52,1,0,1,0.0,0.0,0.1,1,0,44,45,97.8,5,15,0,0,0,0,1,1,0,0,1,0,0,0,7,0,1,0.0
1,17,Eliesse Ben Seghir,Monaco,7.0,ma MAR,LW,19-216,69,0,0,0,0,2,1,1,0,44,2,0,0,0.1,0.1,0.0,3,0,26,35,74.3,6,25,4,5,2,0,2,2,0,1,2,0,0,0,5,0,0,
1,17,Folarin Balogun,Monaco,9.0,us USA,"FW,AM",23-078,21,0,0,0,0,2,1,1,0,9,0,0,0,0.1,0.1,0.1,1,0,4,5,80.0,0,5,1,3,2,0,1,0,1,0,0,0,0,0,1,0,0,
1,17,George Ilenikhena,Monaco,21.0,fr FRA,FW,18-034,32,1,0,0,0,2,1,0,0,6,0,0,0,0.4,0.4,0.0,0,0,2,2,100.0,1,4,1,1,1,0,2,1,1,0,0,0,0,0,1,0,0,
1,17,Lamine Camara,Monaco,15.0,sn SEN,DM,20-262,45,0,0,0,0,2,0,1,0,33,0,0,2,0.1,0.1,0.1,3,0,16,23,69.6,2,9,1,1,0,0,1,1,0,2,0,0,0,0,2,0,0,
1,17,Maghnes Akliouche,Monaco,11.0,fr FRA,"RW,RM",22-207,90,1,0,0,0,1,1,0,0,49,1,1,1,0.1,0.1,0.1,5,1,37,44,84.1,6,27,4,2,2,0,2,1,0,3,1,0,0,0,4,0,1,0.0
1,17,Mohammed Salisu,Monaco,22.0,gh GHA,CB,25-155,90,0,0,0,0,1,1,0,0,69,2,2,0,0.1,0.1,0.0,0,0,50,58,86.2,5,32,0,0,0,0,1,0,0,0,1,0,0,0,1,5,1,83.3
1,17,Philipp Köhn,Monaco,16.0,ch SUI,GK,26-170,90,0,0,0,0,0,0,0,0,24,1,0,0,0.0,0.0,0.0,0,0,17,23,73.9,0,10,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,100.0
1,17,Takumi Minamino,Monaco,18.0,jp JPN,AM,29-247,69,0,0,0,0,3,0,0,0,19,2,1,0,0.1,0.1,0.1,5,0,6,11,54.5,2,9,0,0,0,0,0,1,1,0,1,0,0,0,2,0,0,
1,17,Thilo Kehrer,Monaco,5.0,de GER,CB,27-364,90,0,0,0,0,1,0,0,0,61,1,1,0,0.1,0.1,0.0,3,0,54,58,93.1,6,30,0,0,0,0,1,0,0,0,1,0,0,0,6,0,1,0.0
1,17,Vanderson,Monaco,2.0,br BRA,LB,23-090,87,0,2,0,0,1,1,0,0,61,1,2,1,0.0,0.0,0.5,3,2,37,51,72.5,4,25,1,1,0,0,2,1,0,0,1,0,0,0,6,2,1,66.7
1,17,Wilfried Singo,Monaco,17.0,ci CIV,RB,23-269,90,0,0,0,0,1,0,0,0,63,2,0,1,0.0,0.0,0.1,1,0,44,58,75.9,4,26,1,0,0,0,1,1,1,6,2,0,0,0,7,0,1,0.0
1,17,Alejandro Balde,Barcelona,3.0,es ESP,LB,20-337,87,0,0,0,0,1,0,1,0,25,0,1,2,0.2,0.2,0.0,1,0,12,18,66.7,4,12,2,2,1,0,0,1,0,0,0,0,0,0,1,0,0,
1,17,Ansu Fati,Barcelona,10.0,es ESP,LW,21-324,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,17,Eric García,Barcelona,24.0,es ESP,DM,23-254,9,0,0,0,0,0,0,0,1,5,0,0,0,0.0,0.0,0.0,0,0,4,5,80.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,
1,17,Ferrán Torres,Barcelona,7.0,es ESP,"CB,FW",24-203,11,0,0,0,0,0,0,0,0,2,0,0,1,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1,17,Gerard Martín,Barcelona,35.0,es ESP,"RW,LB",22-262,11,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
1,17,Iñigo Martínez,Barcelona,5.0,es ESP,CB,33-125,90,0,0,0,0,0,0,1,0,47,1,1,1,0.0,0.0,0.0,0,0,35,39,89.7,2,21,1,0,0,0,1,1,0,0,1,0,0,0,2,1,1,50.0
